iteration,cm,cm_ratings,reputations,rating_scores,accuracies
134,"[[ 9.  1.  0.  2.  0.  2.  2.  4.  1.  1.]
 [ 1.  0.  0.  0.  0.  1.  2.  0.  0.  0.]
 [ 4.  2.  2.  0.  4.  0.  1.  2.  2.  1.]
 [ 3.  0.  1.  6.  0.  0.  1.  2.  1.  0.]
 [ 0.  0.  0.  0.  0.  2.  2.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 21.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  2.  1.  1.  1.  2.  1.]
 [ 1.  0.  1.  0.  0.  1.  0.  2.  1.  1.]
 [ 0.  0.  0.  3.  0.  1.  1.  3. 11.  6.]
 [ 1.  0.  3.  0.  0.  2.  1.  1.  0.  3.]]","[[36.  4.  0.  8.  0.  8.  8. 16.  4.  4.]
 [ 4.  0.  0.  0.  0.  4.  8.  0.  0.  0.]
 [16.  8.  8.  0. 16.  0.  4.  8.  8.  4.]
 [12.  0.  4. 24.  0.  0.  4.  8.  4.  0.]
 [ 0.  0.  0.  0.  0.  8.  8.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 84.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  8.  4.  4.  4.  8.  4.]
 [ 4.  0.  4.  0.  0.  4.  0.  8.  4.  4.]
 [ 0.  0.  0. 12.  0.  4.  4. 12. 44. 24.]
 [ 4.  0. 12.  0.  0.  8.  4.  4.  0. 12.]]","[0.17, -0.01, 0.04, 0.2, -0.02, 0.46, 0.04, 0.11, 0.22, 0.1]","[-48, -8, -22, -22, -24, -56, -34, -46, -4, -44]","[0.4091, 0.0, 0.1111, 0.4286, 0.0, 1.0, 0.125, 0.2857, 0.44, 0.2727]"
135,"[[ 9.  1.  0.  2.  0.  2.  2.  4.  1.  1.]
 [ 1.  0.  0.  0.  0.  1.  2.  0.  0.  0.]
 [ 4.  2.  2.  0.  4.  0.  1.  2.  2.  1.]
 [ 3.  0.  1.  6.  0.  0.  1.  2.  1.  0.]
 [ 0.  0.  0.  0.  0.  2.  2.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 21.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  2.  1.  1.  1.  2.  1.]
 [ 1.  0.  1.  0.  0.  2.  0.  2.  1.  1.]
 [ 0.  0.  0.  3.  0.  1.  1.  3. 11.  6.]
 [ 1.  0.  3.  0.  0.  2.  1.  1.  0.  3.]]","[[36.  4.  0.  8.  0.  8.  8. 16.  4.  4.]
 [ 4.  0.  0.  0.  0.  4.  8.  0.  0.  0.]
 [16.  8.  8.  0. 16.  0.  4.  8.  8.  4.]
 [12.  0.  4. 24.  0.  0.  4.  8.  4.  0.]
 [ 0.  0.  0.  0.  0.  8.  8.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 84.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  8.  4.  4.  4.  8.  4.]
 [ 4.  0.  4.  0.  0.  8.  0.  8.  4.  4.]
 [ 0.  0.  0. 12.  0.  4.  4. 12. 44. 24.]
 [ 4.  0. 12.  0.  0.  8.  4.  4.  0. 12.]]","[0.17, -0.01, 0.04, 0.2, -0.02, 0.46, 0.04, 0.09, 0.22, 0.1]","[-48, -8, -22, -22, -24, -60, -34, -46, -4, -44]","[0.4091, 0.0, 0.1111, 0.4286, 0.0, 1.0, 0.125, 0.25, 0.44, 0.2727]"
136,"[[ 9.  1.  0.  2.  0.  2.  2.  4.  1.  1.]
 [ 1.  0.  0.  0.  0.  1.  2.  0.  0.  0.]
 [ 4.  2.  2.  0.  4.  0.  1.  2.  2.  1.]
 [ 3.  0.  1.  6.  0.  0.  1.  2.  1.  0.]
 [ 0.  0.  0.  0.  0.  2.  2.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 22.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  2.  1.  1.  1.  2.  1.]
 [ 1.  0.  1.  0.  0.  2.  0.  2.  1.  1.]
 [ 0.  0.  0.  3.  0.  1.  1.  3. 11.  6.]
 [ 1.  0.  3.  0.  0.  2.  1.  1.  0.  3.]]","[[36.  4.  0.  8.  0.  8.  8. 16.  4.  4.]
 [ 4.  0.  0.  0.  0.  4.  8.  0.  0.  0.]
 [16.  8.  8.  0. 16.  0.  4.  8.  8.  4.]
 [12.  0.  4. 24.  0.  0.  4.  8.  4.  0.]
 [ 0.  0.  0.  0.  0.  8.  8.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 88.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  8.  4.  4.  4.  8.  4.]
 [ 4.  0.  4.  0.  0.  8.  0.  8.  4.  4.]
 [ 0.  0.  0. 12.  0.  4.  4. 12. 44. 24.]
 [ 4.  0. 12.  0.  0.  8.  4.  4.  0. 12.]]","[0.17, -0.01, 0.04, 0.2, -0.02, 0.46, 0.04, 0.09, 0.22, 0.1]","[-48, -8, -22, -22, -24, -60, -34, -46, -4, -44]","[0.4091, 0.0, 0.1111, 0.4286, 0.0, 1.0, 0.125, 0.25, 0.44, 0.2727]"
137,"[[ 9.  1.  0.  2.  0.  2.  2.  4.  1.  1.]
 [ 1.  1.  0.  0.  0.  1.  2.  0.  0.  0.]
 [ 4.  2.  2.  0.  4.  0.  1.  2.  2.  1.]
 [ 3.  0.  1.  6.  0.  0.  1.  2.  1.  0.]
 [ 0.  0.  0.  0.  0.  2.  2.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 22.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  2.  1.  1.  1.  2.  1.]
 [ 1.  0.  1.  0.  0.  2.  0.  2.  1.  1.]
 [ 0.  0.  0.  3.  0.  1.  1.  3. 11.  6.]
 [ 1.  0.  3.  0.  0.  2.  1.  1.  0.  3.]]","[[36.  4.  0.  8.  0.  8.  8. 16.  4.  4.]
 [ 4.  4.  0.  0.  0.  4.  8.  0.  0.  0.]
 [16.  8.  8.  0. 16.  0.  4.  8.  8.  4.]
 [12.  0.  4. 24.  0.  0.  4.  8.  4.  0.]
 [ 0.  0.  0.  0.  0.  8.  8.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 88.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  8.  4.  4.  4.  8.  4.]
 [ 4.  0.  4.  0.  0.  8.  0.  8.  4.  4.]
 [ 0.  0.  0. 12.  0.  4.  4. 12. 44. 24.]
 [ 4.  0. 12.  0.  0.  8.  4.  4.  0. 12.]]","[0.17, 0.1, 0.04, 0.2, -0.02, 0.46, 0.04, 0.09, 0.22, 0.1]","[-48, -6, -22, -22, -24, -60, -34, -46, -4, -44]","[0.4091, 0.2, 0.1111, 0.4286, 0.0, 1.0, 0.125, 0.25, 0.44, 0.2727]"
138,"[[ 9.  1.  0.  2.  0.  2.  2.  4.  1.  1.]
 [ 1.  1.  0.  0.  0.  1.  2.  0.  0.  0.]
 [ 4.  2.  2.  0.  5.  0.  1.  2.  2.  1.]
 [ 3.  0.  1.  6.  0.  0.  1.  2.  1.  0.]
 [ 0.  0.  0.  0.  0.  2.  2.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 22.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  2.  1.  1.  1.  2.  1.]
 [ 1.  0.  1.  0.  0.  2.  0.  2.  1.  1.]
 [ 0.  0.  0.  3.  0.  1.  1.  3. 11.  6.]
 [ 1.  0.  3.  0.  0.  2.  1.  1.  0.  3.]]","[[36.  4.  0.  8.  0.  8.  8. 16.  4.  4.]
 [ 4.  4.  0.  0.  0.  4.  8.  0.  0.  0.]
 [16.  8.  8.  0. 20.  0.  4.  8.  8.  4.]
 [12.  0.  4. 24.  0.  0.  4.  8.  4.  0.]
 [ 0.  0.  0.  0.  0.  8.  8.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 88.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  8.  4.  4.  4.  8.  4.]
 [ 4.  0.  4.  0.  0.  8.  0.  8.  4.  4.]
 [ 0.  0.  0. 12.  0.  4.  4. 12. 44. 24.]
 [ 4.  0. 12.  0.  0.  8.  4.  4.  0. 12.]]","[0.17, 0.1, 0.04, 0.2, -0.02, 0.46, 0.04, 0.09, 0.22, 0.1]","[-48, -6, -22, -22, -28, -60, -34, -46, -4, -44]","[0.4091, 0.2, 0.1053, 0.4286, 0.0, 1.0, 0.125, 0.25, 0.44, 0.2727]"
139,"[[ 9.  1.  0.  2.  0.  2.  2.  4.  1.  1.]
 [ 1.  1.  0.  0.  0.  1.  2.  0.  0.  0.]
 [ 4.  2.  2.  0.  5.  0.  1.  2.  2.  1.]
 [ 3.  0.  1.  6.  0.  0.  1.  2.  1.  0.]
 [ 0.  0.  0.  0.  0.  2.  2.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 22.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  2.  1.  1.  1.  2.  1.]
 [ 1.  0.  1.  0.  0.  2.  0.  3.  1.  1.]
 [ 0.  0.  0.  3.  0.  1.  1.  3. 11.  6.]
 [ 1.  0.  3.  0.  0.  2.  1.  1.  0.  3.]]","[[36.  4.  0.  8.  0.  8.  8. 16.  4.  4.]
 [ 4.  4.  0.  0.  0.  4.  8.  0.  0.  0.]
 [16.  8.  8.  0. 20.  0.  4.  8.  8.  4.]
 [12.  0.  4. 24.  0.  0.  4.  8.  4.  0.]
 [ 0.  0.  0.  0.  0.  8.  8.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 88.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  8.  4.  4.  4.  8.  4.]
 [ 4.  0.  4.  0.  0.  8.  0. 12.  4.  4.]
 [ 0.  0.  0. 12.  0.  4.  4. 12. 44. 24.]
 [ 4.  0. 12.  0.  0.  8.  4.  4.  0. 12.]]","[0.17, 0.1, 0.04, 0.2, -0.02, 0.46, 0.04, 0.13, 0.22, 0.1]","[-48, -6, -22, -22, -28, -60, -34, -48, -4, -44]","[0.4091, 0.2, 0.1053, 0.4286, 0.0, 1.0, 0.125, 0.3333, 0.44, 0.2727]"
140,"[[ 9.  1.  0.  2.  0.  2.  2.  4.  1.  1.]
 [ 1.  1.  0.  0.  0.  1.  2.  0.  0.  0.]
 [ 4.  2.  2.  0.  5.  0.  1.  2.  2.  1.]
 [ 3.  0.  1.  6.  0.  0.  1.  2.  1.  0.]
 [ 0.  0.  0.  0.  1.  2.  2.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 22.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  2.  1.  1.  1.  2.  1.]
 [ 1.  0.  1.  0.  0.  2.  0.  3.  1.  1.]
 [ 0.  0.  0.  3.  0.  1.  1.  3. 11.  6.]
 [ 1.  0.  3.  0.  0.  2.  1.  1.  0.  3.]]","[[36.  4.  0.  8.  0.  8.  8. 16.  4.  4.]
 [ 4.  4.  0.  0.  0.  4.  8.  0.  0.  0.]
 [16.  8.  8.  0. 20.  0.  4.  8.  8.  4.]
 [12.  0.  4. 24.  0.  0.  4.  8.  4.  0.]
 [ 0.  0.  0.  0.  4.  8.  8.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 88.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  8.  4.  4.  4.  8.  4.]
 [ 4.  0.  4.  0.  0.  8.  0. 12.  4.  4.]
 [ 0.  0.  0. 12.  0.  4.  4. 12. 44. 24.]
 [ 4.  0. 12.  0.  0.  8.  4.  4.  0. 12.]]","[0.17, 0.1, 0.04, 0.2, 0.08, 0.46, 0.04, 0.13, 0.22, 0.1]","[-48, -6, -22, -22, -28, -60, -34, -48, -4, -44]","[0.4091, 0.2, 0.1053, 0.4286, 0.2, 1.0, 0.125, 0.3333, 0.44, 0.2727]"
141,"[[ 9.  1.  0.  2.  0.  2.  2.  4.  1.  1.]
 [ 1.  1.  0.  0.  0.  1.  2.  0.  0.  0.]
 [ 4.  2.  2.  0.  5.  0.  1.  2.  2.  1.]
 [ 3.  0.  1.  6.  0.  0.  1.  2.  1.  0.]
 [ 0.  0.  0.  0.  1.  2.  2.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 22.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  2.  1.  1.  1.  2.  1.]
 [ 1.  0.  1.  0.  0.  2.  0.  3.  1.  1.]
 [ 0.  0.  0.  3.  0.  1.  1.  3. 12.  6.]
 [ 1.  0.  3.  0.  0.  2.  1.  1.  0.  3.]]","[[36.  4.  0.  8.  0.  8.  8. 16.  4.  4.]
 [ 4.  4.  0.  0.  0.  4.  8.  0.  0.  0.]
 [16.  8.  8.  0. 20.  0.  4.  8.  8.  4.]
 [12.  0.  4. 24.  0.  0.  4.  8.  4.  0.]
 [ 0.  0.  0.  0.  4.  8.  8.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 88.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  8.  4.  4.  4.  8.  4.]
 [ 4.  0.  4.  0.  0.  8.  0. 12.  4.  4.]
 [ 0.  0.  0. 12.  0.  4.  4. 12. 48. 24.]
 [ 4.  0. 12.  0.  0.  8.  4.  4.  0. 12.]]","[0.17, 0.1, 0.04, 0.2, 0.08, 0.46, 0.04, 0.13, 0.23, 0.11]","[-48, -6, -22, -22, -28, -60, -34, -48, -2, -44]","[0.4091, 0.2, 0.1053, 0.4286, 0.2, 1.0, 0.125, 0.3333, 0.4615, 0.2727]"
142,"[[ 9.  1.  0.  2.  0.  2.  2.  4.  1.  1.]
 [ 1.  1.  0.  0.  0.  1.  2.  0.  0.  0.]
 [ 4.  2.  2.  0.  5.  0.  1.  2.  2.  1.]
 [ 3.  0.  1.  6.  0.  0.  1.  2.  1.  0.]
 [ 0.  0.  0.  0.  1.  2.  2.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 22.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  2.  1.  1.  1.  2.  1.]
 [ 1.  0.  1.  0.  0.  2.  0.  3.  1.  1.]
 [ 0.  0.  0.  3.  0.  1.  1.  3. 12.  6.]
 [ 1.  0.  3.  0.  0.  2.  1.  1.  0.  4.]]","[[36.  4.  0.  8.  0.  8.  8. 16.  4.  4.]
 [ 4.  4.  0.  0.  0.  4.  8.  0.  0.  0.]
 [16.  8.  8.  0. 20.  0.  4.  8.  8.  4.]
 [12.  0.  4. 24.  0.  0.  4.  8.  4.  0.]
 [ 0.  0.  0.  0.  4.  8.  8.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 88.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  8.  4.  4.  4.  8.  4.]
 [ 4.  0.  4.  0.  0.  8.  0. 12.  4.  4.]
 [ 0.  0.  0. 12.  0.  4.  4. 12. 48. 24.]
 [ 4.  0. 12.  0.  0.  8.  4.  4.  0. 16.]]","[0.17, 0.1, 0.04, 0.2, 0.08, 0.46, 0.04, 0.13, 0.23, 0.14]","[-48, -6, -22, -22, -28, -60, -34, -48, -2, -42]","[0.4091, 0.2, 0.1053, 0.4286, 0.2, 1.0, 0.125, 0.3333, 0.4615, 0.3333]"
143,"[[ 9.  1.  0.  2.  0.  2.  2.  4.  1.  1.]
 [ 1.  1.  0.  0.  0.  1.  2.  0.  0.  0.]
 [ 4.  2.  2.  0.  5.  0.  1.  2.  2.  1.]
 [ 3.  0.  1.  6.  0.  0.  1.  2.  1.  0.]
 [ 0.  0.  0.  0.  1.  2.  2.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 22.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  2.  1.  1.  1.  2.  1.]
 [ 1.  0.  1.  0.  0.  2.  1.  3.  1.  1.]
 [ 0.  0.  0.  3.  0.  1.  1.  3. 12.  6.]
 [ 1.  0.  3.  0.  0.  2.  1.  1.  0.  4.]]","[[36.  4.  0.  8.  0.  8.  8. 16.  4.  4.]
 [ 4.  4.  0.  0.  0.  4.  8.  0.  0.  0.]
 [16.  8.  8.  0. 20.  0.  4.  8.  8.  4.]
 [12.  0.  4. 24.  0.  0.  4.  8.  4.  0.]
 [ 0.  0.  0.  0.  4.  8.  8.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 88.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  8.  4.  4.  4.  8.  4.]
 [ 4.  0.  4.  0.  0.  8.  4. 12.  4.  4.]
 [ 0.  0.  0. 12.  0.  4.  4. 12. 48. 24.]
 [ 4.  0. 12.  0.  0.  8.  4.  4.  0. 16.]]","[0.17, 0.1, 0.04, 0.2, 0.08, 0.46, 0.04, 0.12, 0.23, 0.14]","[-48, -6, -22, -22, -28, -60, -38, -48, -2, -42]","[0.4091, 0.2, 0.1053, 0.4286, 0.2, 1.0, 0.125, 0.3, 0.4615, 0.3333]"
144,"[[ 9.  1.  0.  2.  0.  2.  2.  4.  1.  1.]
 [ 1.  1.  0.  0.  0.  1.  2.  0.  0.  0.]
 [ 4.  2.  2.  0.  5.  0.  1.  2.  2.  1.]
 [ 3.  0.  1.  6.  0.  0.  1.  2.  1.  0.]
 [ 0.  0.  0.  0.  1.  2.  2.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 23.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  2.  1.  1.  1.  2.  1.]
 [ 1.  0.  1.  0.  0.  2.  1.  3.  1.  1.]
 [ 0.  0.  0.  3.  0.  1.  1.  3. 12.  6.]
 [ 1.  0.  3.  0.  0.  2.  1.  1.  0.  4.]]","[[36.  4.  0.  8.  0.  8.  8. 16.  4.  4.]
 [ 4.  4.  0.  0.  0.  4.  8.  0.  0.  0.]
 [16.  8.  8.  0. 20.  0.  4.  8.  8.  4.]
 [12.  0.  4. 24.  0.  0.  4.  8.  4.  0.]
 [ 0.  0.  0.  0.  4.  8.  8.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 92.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  8.  4.  4.  4.  8.  4.]
 [ 4.  0.  4.  0.  0.  8.  4. 12.  4.  4.]
 [ 0.  0.  0. 12.  0.  4.  4. 12. 48. 24.]
 [ 4.  0. 12.  0.  0.  8.  4.  4.  0. 16.]]","[0.17, 0.1, 0.04, 0.2, 0.08, 0.46, 0.04, 0.12, 0.23, 0.14]","[-48, -6, -22, -22, -28, -60, -38, -48, -2, -42]","[0.4091, 0.2, 0.1053, 0.4286, 0.2, 1.0, 0.125, 0.3, 0.4615, 0.3333]"
145,"[[ 9.  1.  0.  2.  0.  2.  3.  4.  1.  1.]
 [ 1.  1.  0.  0.  0.  1.  2.  0.  0.  0.]
 [ 4.  2.  2.  0.  5.  0.  1.  2.  2.  1.]
 [ 3.  0.  1.  6.  0.  0.  1.  2.  1.  0.]
 [ 0.  0.  0.  0.  1.  2.  2.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 23.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  2.  1.  1.  1.  2.  1.]
 [ 1.  0.  1.  0.  0.  2.  1.  3.  1.  1.]
 [ 0.  0.  0.  3.  0.  1.  1.  3. 12.  6.]
 [ 1.  0.  3.  0.  0.  2.  1.  1.  0.  4.]]","[[36.  4.  0.  8.  0.  8. 12. 16.  4.  4.]
 [ 4.  4.  0.  0.  0.  4.  8.  0.  0.  0.]
 [16.  8.  8.  0. 20.  0.  4.  8.  8.  4.]
 [12.  0.  4. 24.  0.  0.  4.  8.  4.  0.]
 [ 0.  0.  0.  0.  4.  8.  8.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 92.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  8.  4.  4.  4.  8.  4.]
 [ 4.  0.  4.  0.  0.  8.  4. 12.  4.  4.]
 [ 0.  0.  0. 12.  0.  4.  4. 12. 48. 24.]
 [ 4.  0. 12.  0.  0.  8.  4.  4.  0. 16.]]","[0.16, 0.1, 0.04, 0.2, 0.08, 0.46, 0.03, 0.12, 0.23, 0.14]","[-48, -6, -22, -22, -28, -60, -42, -48, -2, -42]","[0.3913, 0.2, 0.1053, 0.4286, 0.2, 1.0, 0.125, 0.3, 0.4615, 0.3333]"
146,"[[10.  1.  0.  2.  0.  2.  3.  4.  1.  1.]
 [ 1.  1.  0.  0.  0.  1.  2.  0.  0.  0.]
 [ 4.  2.  2.  0.  5.  0.  1.  2.  2.  1.]
 [ 3.  0.  1.  6.  0.  0.  1.  2.  1.  0.]
 [ 0.  0.  0.  0.  1.  2.  2.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 23.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  2.  1.  1.  1.  2.  1.]
 [ 1.  0.  1.  0.  0.  2.  1.  3.  1.  1.]
 [ 0.  0.  0.  3.  0.  1.  1.  3. 12.  6.]
 [ 1.  0.  3.  0.  0.  2.  1.  1.  0.  4.]]","[[40.  4.  0.  8.  0.  8. 12. 16.  4.  4.]
 [ 4.  4.  0.  0.  0.  4.  8.  0.  0.  0.]
 [16.  8.  8.  0. 20.  0.  4.  8.  8.  4.]
 [12.  0.  4. 24.  0.  0.  4.  8.  4.  0.]
 [ 0.  0.  0.  0.  4.  8.  8.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 92.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  8.  4.  4.  4.  8.  4.]
 [ 4.  0.  4.  0.  0.  8.  4. 12.  4.  4.]
 [ 0.  0.  0. 12.  0.  4.  4. 12. 48. 24.]
 [ 4.  0. 12.  0.  0.  8.  4.  4.  0. 16.]]","[0.18, 0.1, 0.04, 0.2, 0.08, 0.46, 0.03, 0.12, 0.23, 0.14]","[-46, -6, -22, -22, -28, -60, -42, -48, -2, -42]","[0.4167, 0.2, 0.1053, 0.4286, 0.2, 1.0, 0.125, 0.3, 0.4615, 0.3333]"
147,"[[10.  1.  0.  2.  0.  2.  3.  4.  1.  1.]
 [ 1.  1.  0.  0.  0.  1.  2.  0.  0.  0.]
 [ 4.  2.  2.  0.  5.  0.  1.  2.  2.  1.]
 [ 3.  0.  1.  6.  0.  0.  1.  2.  1.  0.]
 [ 0.  0.  0.  0.  1.  2.  2.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 23.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  2.  1.  1.  1.  2.  1.]
 [ 1.  0.  1.  0.  0.  2.  1.  3.  1.  1.]
 [ 0.  0.  0.  3.  0.  1.  1.  3. 12.  6.]
 [ 1.  0.  3.  0.  0.  2.  1.  1.  0.  5.]]","[[40.  4.  0.  8.  0.  8. 12. 16.  4.  4.]
 [ 4.  4.  0.  0.  0.  4.  8.  0.  0.  0.]
 [16.  8.  8.  0. 20.  0.  4.  8.  8.  4.]
 [12.  0.  4. 24.  0.  0.  4.  8.  4.  0.]
 [ 0.  0.  0.  0.  4.  8.  8.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 92.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  8.  4.  4.  4.  8.  4.]
 [ 4.  0.  4.  0.  0.  8.  4. 12.  4.  4.]
 [ 0.  0.  0. 12.  0.  4.  4. 12. 48. 24.]
 [ 4.  0. 12.  0.  0.  8.  4.  4.  0. 20.]]","[0.18, 0.1, 0.04, 0.2, 0.08, 0.46, 0.03, 0.12, 0.23, 0.16]","[-46, -6, -22, -22, -28, -60, -42, -48, -2, -42]","[0.4167, 0.2, 0.1053, 0.4286, 0.2, 1.0, 0.125, 0.3, 0.4615, 0.3846]"
148,"[[11.  1.  0.  2.  0.  2.  3.  4.  1.  1.]
 [ 1.  1.  0.  0.  0.  1.  2.  0.  0.  0.]
 [ 4.  2.  2.  0.  5.  0.  1.  2.  2.  1.]
 [ 3.  0.  1.  6.  0.  0.  1.  2.  1.  0.]
 [ 0.  0.  0.  0.  1.  2.  2.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 23.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  2.  1.  1.  1.  2.  1.]
 [ 1.  0.  1.  0.  0.  2.  1.  3.  1.  1.]
 [ 0.  0.  0.  3.  0.  1.  1.  3. 12.  6.]
 [ 1.  0.  3.  0.  0.  2.  1.  1.  0.  5.]]","[[44.  4.  0.  8.  0.  8. 12. 16.  4.  4.]
 [ 4.  4.  0.  0.  0.  4.  8.  0.  0.  0.]
 [16.  8.  8.  0. 20.  0.  4.  8.  8.  4.]
 [12.  0.  4. 24.  0.  0.  4.  8.  4.  0.]
 [ 0.  0.  0.  0.  4.  8.  8.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 92.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  8.  4.  4.  4.  8.  4.]
 [ 4.  0.  4.  0.  0.  8.  4. 12.  4.  4.]
 [ 0.  0.  0. 12.  0.  4.  4. 12. 48. 24.]
 [ 4.  0. 12.  0.  0.  8.  4.  4.  0. 20.]]","[0.19, 0.1, 0.04, 0.2, 0.08, 0.46, 0.03, 0.12, 0.23, 0.16]","[-48, -6, -22, -22, -28, -60, -42, -48, -2, -42]","[0.44, 0.2, 0.1053, 0.4286, 0.2, 1.0, 0.125, 0.3, 0.4615, 0.3846]"
149,"[[11.  1.  0.  2.  0.  2.  3.  4.  1.  1.]
 [ 1.  1.  0.  0.  0.  1.  2.  0.  0.  0.]
 [ 4.  2.  2.  0.  5.  0.  1.  2.  2.  1.]
 [ 3.  0.  1.  6.  0.  0.  1.  2.  1.  0.]
 [ 0.  0.  0.  0.  1.  2.  2.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 23.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  2.  1.  1.  1.  2.  1.]
 [ 1.  0.  1.  0.  0.  3.  1.  3.  1.  1.]
 [ 0.  0.  0.  3.  0.  1.  1.  3. 12.  6.]
 [ 1.  0.  3.  0.  0.  2.  1.  1.  0.  5.]]","[[44.  4.  0.  8.  0.  8. 12. 16.  4.  4.]
 [ 4.  4.  0.  0.  0.  4.  8.  0.  0.  0.]
 [16.  8.  8.  0. 20.  0.  4.  8.  8.  4.]
 [12.  0.  4. 24.  0.  0.  4.  8.  4.  0.]
 [ 0.  0.  0.  0.  4.  8.  8.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 92.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  8.  4.  4.  4.  8.  4.]
 [ 4.  0.  4.  0.  0. 12.  4. 12.  4.  4.]
 [ 0.  0.  0. 12.  0.  4.  4. 12. 48. 24.]
 [ 4.  0. 12.  0.  0.  8.  4.  4.  0. 20.]]","[0.19, 0.1, 0.04, 0.2, 0.08, 0.46, 0.03, 0.1, 0.23, 0.16]","[-48, -6, -22, -22, -28, -64, -42, -48, -2, -42]","[0.44, 0.2, 0.1053, 0.4286, 0.2, 1.0, 0.125, 0.2727, 0.4615, 0.3846]"
