iteration,cm,cm_ratings,reputations,rating_scores,accuracies
283,"[[26.  8.  1.  4.  4.  2. 15.  1.  0. 12.]
 [ 0.  8.  0.  0.  1.  0.  1.  0.  1.  0.]
 [ 0.  0. 16.  1.  4.  8.  0.  5.  0.  0.]
 [ 7.  3.  1.  9.  2.  6.  0.  0.  1.  1.]
 [ 0.  0.  0.  1.  7.  1.  0.  0.  2.  0.]
 [ 0.  0.  0.  0.  0. 26.  0.  1.  2.  0.]
 [ 1.  0.  0.  2.  0.  0.  4.  2.  0.  1.]
 [ 1.  1.  6.  3.  1.  1.  0.  8.  3.  1.]
 [ 5.  1.  3.  3.  0.  1.  1.  3. 16.  1.]
 [ 1.  2.  4.  2.  5.  0.  2.  0.  1.  9.]]","[[104.  32.   4.  16.  16.   8.  60.   4.   0.  48.]
 [  0.  32.   0.   0.   4.   0.   4.   0.   4.   0.]
 [  0.   0.  64.   4.  16.  32.   0.  20.   0.   0.]
 [ 28.  12.   4.  36.   8.  24.   0.   0.   4.   4.]
 [  0.   0.   0.   4.  28.   4.   0.   0.   8.   0.]
 [  0.   0.   0.   0.   0. 104.   0.   4.   8.   0.]
 [  4.   0.   0.   8.   0.   0.  16.   8.   0.   4.]
 [  4.   4.  24.  12.   4.   4.   0.  32.  12.   4.]
 [ 20.   4.  12.  12.   0.   4.   4.  12.  64.   4.]
 [  4.   8.  16.   8.  20.   0.   8.   0.   4.  36.]]","[0.15, 0.35, 0.21, 0.13, 0.29, 0.42, 0.18, 0.15, 0.23, 0.15]","[-90, -48, -68, -66, -70, -82, -60, -36, -8, -66]","[0.3562, 0.7273, 0.4706, 0.3, 0.6364, 0.8966, 0.4, 0.32, 0.4706, 0.3462]"
284,"[[26.  8.  1.  4.  4.  2. 15.  1.  0. 12.]
 [ 0.  8.  0.  0.  1.  0.  1.  0.  1.  0.]
 [ 0.  0. 16.  1.  4.  8.  0.  5.  0.  0.]
 [ 7.  3.  1.  9.  2.  6.  0.  0.  1.  1.]
 [ 0.  0.  0.  1.  7.  1.  0.  0.  2.  0.]
 [ 0.  0.  0.  0.  0. 26.  0.  1.  2.  0.]
 [ 1.  0.  0.  2.  0.  0.  4.  2.  0.  1.]
 [ 1.  1.  6.  3.  1.  1.  0.  8.  3.  1.]
 [ 5.  1.  3.  3.  0.  1.  1.  3. 16.  1.]
 [ 1.  2.  4.  2.  6.  0.  2.  0.  1.  9.]]","[[104.  32.   4.  16.  16.   8.  60.   4.   0.  48.]
 [  0.  32.   0.   0.   4.   0.   4.   0.   4.   0.]
 [  0.   0.  64.   4.  16.  32.   0.  20.   0.   0.]
 [ 28.  12.   4.  36.   8.  24.   0.   0.   4.   4.]
 [  0.   0.   0.   4.  28.   4.   0.   0.   8.   0.]
 [  0.   0.   0.   0.   0. 104.   0.   4.   8.   0.]
 [  4.   0.   0.   8.   0.   0.  16.   8.   0.   4.]
 [  4.   4.  24.  12.   4.   4.   0.  32.  12.   4.]
 [ 20.   4.  12.  12.   0.   4.   4.  12.  64.   4.]
 [  4.   8.  16.   8.  24.   0.   8.   0.   4.  36.]]","[0.15, 0.35, 0.21, 0.13, 0.29, 0.42, 0.18, 0.15, 0.23, 0.14]","[-90, -48, -68, -66, -74, -82, -60, -36, -8, -66]","[0.3562, 0.7273, 0.4706, 0.3, 0.6364, 0.8966, 0.4, 0.32, 0.4706, 0.3333]"
285,"[[26.  8.  1.  4.  4.  2. 15.  1.  0. 12.]
 [ 0.  8.  0.  0.  1.  0.  1.  0.  1.  0.]
 [ 0.  0. 16.  1.  4.  8.  0.  5.  0.  0.]
 [ 7.  3.  1.  9.  2.  6.  0.  0.  1.  1.]
 [ 0.  0.  0.  1.  7.  1.  0.  0.  2.  0.]
 [ 0.  0.  0.  0.  0. 26.  0.  1.  2.  0.]
 [ 1.  0.  0.  2.  0.  0.  4.  2.  0.  1.]
 [ 1.  1.  6.  3.  1.  1.  0.  8.  3.  1.]
 [ 5.  1.  3.  3.  0.  1.  1.  4. 16.  1.]
 [ 1.  2.  4.  2.  6.  0.  2.  0.  1.  9.]]","[[104.  32.   4.  16.  16.   8.  60.   4.   0.  48.]
 [  0.  32.   0.   0.   4.   0.   4.   0.   4.   0.]
 [  0.   0.  64.   4.  16.  32.   0.  20.   0.   0.]
 [ 28.  12.   4.  36.   8.  24.   0.   0.   4.   4.]
 [  0.   0.   0.   4.  28.   4.   0.   0.   8.   0.]
 [  0.   0.   0.   0.   0. 104.   0.   4.   8.   0.]
 [  4.   0.   0.   8.   0.   0.  16.   8.   0.   4.]
 [  4.   4.  24.  12.   4.   4.   0.  32.  12.   4.]
 [ 20.   4.  12.  12.   0.   4.   4.  16.  64.   4.]
 [  4.   8.  16.   8.  24.   0.   8.   0.   4.  36.]]","[0.15, 0.35, 0.21, 0.13, 0.29, 0.42, 0.18, 0.15, 0.23, 0.14]","[-90, -48, -68, -66, -74, -82, -60, -40, -8, -66]","[0.3562, 0.7273, 0.4706, 0.3, 0.6364, 0.8966, 0.4, 0.32, 0.4571, 0.3333]"
286,"[[26.  8.  1.  4.  4.  2. 15.  1.  0. 12.]
 [ 0.  8.  0.  0.  1.  0.  1.  0.  1.  0.]
 [ 0.  0. 16.  1.  4.  8.  0.  5.  0.  0.]
 [ 7.  3.  1.  9.  2.  6.  0.  0.  1.  1.]
 [ 0.  0.  0.  1.  7.  1.  0.  0.  2.  0.]
 [ 0.  0.  0.  0.  0. 26.  0.  1.  2.  0.]
 [ 1.  0.  0.  2.  0.  0.  4.  2.  0.  1.]
 [ 1.  1.  6.  3.  1.  1.  0.  8.  3.  1.]
 [ 5.  2.  3.  3.  0.  1.  1.  4. 16.  1.]
 [ 1.  2.  4.  2.  6.  0.  2.  0.  1.  9.]]","[[104.  32.   4.  16.  16.   8.  60.   4.   0.  48.]
 [  0.  32.   0.   0.   4.   0.   4.   0.   4.   0.]
 [  0.   0.  64.   4.  16.  32.   0.  20.   0.   0.]
 [ 28.  12.   4.  36.   8.  24.   0.   0.   4.   4.]
 [  0.   0.   0.   4.  28.   4.   0.   0.   8.   0.]
 [  0.   0.   0.   0.   0. 104.   0.   4.   8.   0.]
 [  4.   0.   0.   8.   0.   0.  16.   8.   0.   4.]
 [  4.   4.  24.  12.   4.   4.   0.  32.  12.   4.]
 [ 20.   8.  12.  12.   0.   4.   4.  16.  64.   4.]
 [  4.   8.  16.   8.  24.   0.   8.   0.   4.  36.]]","[0.15, 0.35, 0.21, 0.13, 0.29, 0.42, 0.18, 0.15, 0.22, 0.14]","[-90, -52, -68, -66, -74, -82, -60, -40, -8, -66]","[0.3562, 0.7273, 0.4706, 0.3, 0.6364, 0.8966, 0.4, 0.32, 0.4444, 0.3333]"
287,"[[26.  8.  1.  4.  4.  2. 15.  1.  0. 12.]
 [ 0.  8.  0.  0.  1.  0.  1.  0.  1.  0.]
 [ 0.  0. 16.  1.  4.  8.  0.  5.  0.  0.]
 [ 7.  3.  2.  9.  2.  6.  0.  0.  1.  1.]
 [ 0.  0.  0.  1.  7.  1.  0.  0.  2.  0.]
 [ 0.  0.  0.  0.  0. 26.  0.  1.  2.  0.]
 [ 1.  0.  0.  2.  0.  0.  4.  2.  0.  1.]
 [ 1.  1.  6.  3.  1.  1.  0.  8.  3.  1.]
 [ 5.  2.  3.  3.  0.  1.  1.  4. 16.  1.]
 [ 1.  2.  4.  2.  6.  0.  2.  0.  1.  9.]]","[[104.  32.   4.  16.  16.   8.  60.   4.   0.  48.]
 [  0.  32.   0.   0.   4.   0.   4.   0.   4.   0.]
 [  0.   0.  64.   4.  16.  32.   0.  20.   0.   0.]
 [ 28.  12.   8.  36.   8.  24.   0.   0.   4.   4.]
 [  0.   0.   0.   4.  28.   4.   0.   0.   8.   0.]
 [  0.   0.   0.   0.   0. 104.   0.   4.   8.   0.]
 [  4.   0.   0.   8.   0.   0.  16.   8.   0.   4.]
 [  4.   4.  24.  12.   4.   4.   0.  32.  12.   4.]
 [ 20.   8.  12.  12.   0.   4.   4.  16.  64.   4.]
 [  4.   8.  16.   8.  24.   0.   8.   0.   4.  36.]]","[0.15, 0.35, 0.21, 0.12, 0.29, 0.42, 0.18, 0.15, 0.22, 0.14]","[-90, -52, -72, -66, -74, -82, -60, -40, -8, -66]","[0.3562, 0.7273, 0.4706, 0.2903, 0.6364, 0.8966, 0.4, 0.32, 0.4444, 0.3333]"
288,"[[26.  9.  1.  4.  4.  2. 15.  1.  0. 12.]
 [ 0.  8.  0.  0.  1.  0.  1.  0.  1.  0.]
 [ 0.  0. 16.  1.  4.  8.  0.  5.  0.  0.]
 [ 7.  3.  2.  9.  2.  6.  0.  0.  1.  1.]
 [ 0.  0.  0.  1.  7.  1.  0.  0.  2.  0.]
 [ 0.  0.  0.  0.  0. 26.  0.  1.  2.  0.]
 [ 1.  0.  0.  2.  0.  0.  4.  2.  0.  1.]
 [ 1.  1.  6.  3.  1.  1.  0.  8.  3.  1.]
 [ 5.  2.  3.  3.  0.  1.  1.  4. 16.  1.]
 [ 1.  2.  4.  2.  6.  0.  2.  0.  1.  9.]]","[[104.  36.   4.  16.  16.   8.  60.   4.   0.  48.]
 [  0.  32.   0.   0.   4.   0.   4.   0.   4.   0.]
 [  0.   0.  64.   4.  16.  32.   0.  20.   0.   0.]
 [ 28.  12.   8.  36.   8.  24.   0.   0.   4.   4.]
 [  0.   0.   0.   4.  28.   4.   0.   0.   8.   0.]
 [  0.   0.   0.   0.   0. 104.   0.   4.   8.   0.]
 [  4.   0.   0.   8.   0.   0.  16.   8.   0.   4.]
 [  4.   4.  24.  12.   4.   4.   0.  32.  12.   4.]
 [ 20.   8.  12.  12.   0.   4.   4.  16.  64.   4.]
 [  4.   8.  16.   8.  24.   0.   8.   0.   4.  36.]]","[0.14, 0.34, 0.21, 0.12, 0.29, 0.42, 0.18, 0.15, 0.22, 0.14]","[-90, -56, -72, -66, -74, -82, -60, -40, -8, -66]","[0.3514, 0.7273, 0.4706, 0.2903, 0.6364, 0.8966, 0.4, 0.32, 0.4444, 0.3333]"
289,"[[26.  9.  2.  4.  4.  2. 15.  1.  0. 12.]
 [ 0.  8.  0.  0.  1.  0.  1.  0.  1.  0.]
 [ 0.  0. 16.  1.  4.  8.  0.  5.  0.  0.]
 [ 7.  3.  2.  9.  2.  6.  0.  0.  1.  1.]
 [ 0.  0.  0.  1.  7.  1.  0.  0.  2.  0.]
 [ 0.  0.  0.  0.  0. 26.  0.  1.  2.  0.]
 [ 1.  0.  0.  2.  0.  0.  4.  2.  0.  1.]
 [ 1.  1.  6.  3.  1.  1.  0.  8.  3.  1.]
 [ 5.  2.  3.  3.  0.  1.  1.  4. 16.  1.]
 [ 1.  2.  4.  2.  6.  0.  2.  0.  1.  9.]]","[[104.  36.   8.  16.  16.   8.  60.   4.   0.  48.]
 [  0.  32.   0.   0.   4.   0.   4.   0.   4.   0.]
 [  0.   0.  64.   4.  16.  32.   0.  20.   0.   0.]
 [ 28.  12.   8.  36.   8.  24.   0.   0.   4.   4.]
 [  0.   0.   0.   4.  28.   4.   0.   0.   8.   0.]
 [  0.   0.   0.   0.   0. 104.   0.   4.   8.   0.]
 [  4.   0.   0.   8.   0.   0.  16.   8.   0.   4.]
 [  4.   4.  24.  12.   4.   4.   0.  32.  12.   4.]
 [ 20.   8.  12.  12.   0.   4.   4.  16.  64.   4.]
 [  4.   8.  16.   8.  24.   0.   8.   0.   4.  36.]]","[0.14, 0.34, 0.21, 0.12, 0.29, 0.42, 0.18, 0.15, 0.22, 0.14]","[-90, -56, -76, -66, -74, -82, -60, -40, -8, -66]","[0.3467, 0.7273, 0.4706, 0.2903, 0.6364, 0.8966, 0.4, 0.32, 0.4444, 0.3333]"
290,"[[26.  9.  2.  4.  4.  2. 15.  1.  0. 12.]
 [ 0.  8.  0.  0.  1.  0.  1.  0.  1.  0.]
 [ 0.  0. 16.  1.  4.  8.  0.  5.  0.  0.]
 [ 7.  3.  2.  9.  2.  6.  0.  0.  1.  1.]
 [ 0.  0.  0.  1.  8.  1.  0.  0.  2.  0.]
 [ 0.  0.  0.  0.  0. 26.  0.  1.  2.  0.]
 [ 1.  0.  0.  2.  0.  0.  4.  2.  0.  1.]
 [ 1.  1.  6.  3.  1.  1.  0.  8.  3.  1.]
 [ 5.  2.  3.  3.  0.  1.  1.  4. 16.  1.]
 [ 1.  2.  4.  2.  6.  0.  2.  0.  1.  9.]]","[[104.  36.   8.  16.  16.   8.  60.   4.   0.  48.]
 [  0.  32.   0.   0.   4.   0.   4.   0.   4.   0.]
 [  0.   0.  64.   4.  16.  32.   0.  20.   0.   0.]
 [ 28.  12.   8.  36.   8.  24.   0.   0.   4.   4.]
 [  0.   0.   0.   4.  32.   4.   0.   0.   8.   0.]
 [  0.   0.   0.   0.   0. 104.   0.   4.   8.   0.]
 [  4.   0.   0.   8.   0.   0.  16.   8.   0.   4.]
 [  4.   4.  24.  12.   4.   4.   0.  32.  12.   4.]
 [ 20.   8.  12.  12.   0.   4.   4.  16.  64.   4.]
 [  4.   8.  16.   8.  24.   0.   8.   0.   4.  36.]]","[0.14, 0.34, 0.21, 0.12, 0.31, 0.42, 0.18, 0.15, 0.22, 0.14]","[-90, -56, -76, -66, -74, -82, -60, -40, -8, -66]","[0.3467, 0.7273, 0.4706, 0.2903, 0.6667, 0.8966, 0.4, 0.32, 0.4444, 0.3333]"
291,"[[26.  9.  2.  4.  4.  2. 15.  1.  0. 12.]
 [ 0.  8.  0.  0.  1.  0.  1.  0.  1.  0.]
 [ 0.  0. 16.  1.  4.  8.  0.  5.  0.  0.]
 [ 7.  3.  2.  9.  2.  6.  0.  0.  1.  1.]
 [ 0.  0.  0.  1.  8.  1.  0.  0.  2.  0.]
 [ 0.  0.  0.  0.  0. 26.  0.  1.  2.  0.]
 [ 1.  0.  0.  2.  0.  0.  4.  2.  0.  1.]
 [ 1.  1.  6.  3.  1.  1.  0.  8.  4.  1.]
 [ 5.  2.  3.  3.  0.  1.  1.  4. 16.  1.]
 [ 1.  2.  4.  2.  6.  0.  2.  0.  1.  9.]]","[[104.  36.   8.  16.  16.   8.  60.   4.   0.  48.]
 [  0.  32.   0.   0.   4.   0.   4.   0.   4.   0.]
 [  0.   0.  64.   4.  16.  32.   0.  20.   0.   0.]
 [ 28.  12.   8.  36.   8.  24.   0.   0.   4.   4.]
 [  0.   0.   0.   4.  32.   4.   0.   0.   8.   0.]
 [  0.   0.   0.   0.   0. 104.   0.   4.   8.   0.]
 [  4.   0.   0.   8.   0.   0.  16.   8.   0.   4.]
 [  4.   4.  24.  12.   4.   4.   0.  32.  16.   4.]
 [ 20.   8.  12.  12.   0.   4.   4.  16.  64.   4.]
 [  4.   8.  16.   8.  24.   0.   8.   0.   4.  36.]]","[0.14, 0.34, 0.21, 0.12, 0.31, 0.42, 0.18, 0.14, 0.22, 0.14]","[-90, -56, -76, -66, -74, -82, -60, -40, -12, -66]","[0.3467, 0.7273, 0.4706, 0.2903, 0.6667, 0.8966, 0.4, 0.3077, 0.4444, 0.3333]"
292,"[[26.  9.  2.  4.  4.  2. 15.  1.  0. 12.]
 [ 0.  8.  0.  0.  1.  0.  1.  0.  1.  0.]
 [ 0.  0. 16.  1.  4.  8.  0.  5.  0.  0.]
 [ 7.  3.  2.  9.  2.  6.  0.  0.  1.  1.]
 [ 0.  0.  0.  1.  9.  1.  0.  0.  2.  0.]
 [ 0.  0.  0.  0.  0. 26.  0.  1.  2.  0.]
 [ 1.  0.  0.  2.  0.  0.  4.  2.  0.  1.]
 [ 1.  1.  6.  3.  1.  1.  0.  8.  4.  1.]
 [ 5.  2.  3.  3.  0.  1.  1.  4. 16.  1.]
 [ 1.  2.  4.  2.  6.  0.  2.  0.  1.  9.]]","[[104.  36.   8.  16.  16.   8.  60.   4.   0.  48.]
 [  0.  32.   0.   0.   4.   0.   4.   0.   4.   0.]
 [  0.   0.  64.   4.  16.  32.   0.  20.   0.   0.]
 [ 28.  12.   8.  36.   8.  24.   0.   0.   4.   4.]
 [  0.   0.   0.   4.  36.   4.   0.   0.   8.   0.]
 [  0.   0.   0.   0.   0. 104.   0.   4.   8.   0.]
 [  4.   0.   0.   8.   0.   0.  16.   8.   0.   4.]
 [  4.   4.  24.  12.   4.   4.   0.  32.  16.   4.]
 [ 20.   8.  12.  12.   0.   4.   4.  16.  64.   4.]
 [  4.   8.  16.   8.  24.   0.   8.   0.   4.  36.]]","[0.14, 0.34, 0.21, 0.12, 0.32, 0.42, 0.18, 0.14, 0.22, 0.14]","[-90, -56, -76, -66, -72, -82, -60, -40, -12, -66]","[0.3467, 0.7273, 0.4706, 0.2903, 0.6923, 0.8966, 0.4, 0.3077, 0.4444, 0.3333]"
293,"[[26.  9.  2.  4.  4.  2. 15.  1.  0. 12.]
 [ 0.  8.  0.  0.  1.  0.  1.  0.  1.  0.]
 [ 0.  0. 16.  1.  4.  8.  0.  5.  0.  0.]
 [ 7.  3.  2. 10.  2.  6.  0.  0.  1.  1.]
 [ 0.  0.  0.  1.  9.  1.  0.  0.  2.  0.]
 [ 0.  0.  0.  0.  0. 26.  0.  1.  2.  0.]
 [ 1.  0.  0.  2.  0.  0.  4.  2.  0.  1.]
 [ 1.  1.  6.  3.  1.  1.  0.  8.  4.  1.]
 [ 5.  2.  3.  3.  0.  1.  1.  4. 16.  1.]
 [ 1.  2.  4.  2.  6.  0.  2.  0.  1.  9.]]","[[104.  36.   8.  16.  16.   8.  60.   4.   0.  48.]
 [  0.  32.   0.   0.   4.   0.   4.   0.   4.   0.]
 [  0.   0.  64.   4.  16.  32.   0.  20.   0.   0.]
 [ 28.  12.   8.  40.   8.  24.   0.   0.   4.   4.]
 [  0.   0.   0.   4.  36.   4.   0.   0.   8.   0.]
 [  0.   0.   0.   0.   0. 104.   0.   4.   8.   0.]
 [  4.   0.   0.   8.   0.   0.  16.   8.   0.   4.]
 [  4.   4.  24.  12.   4.   4.   0.  32.  16.   4.]
 [ 20.   8.  12.  12.   0.   4.   4.  16.  64.   4.]
 [  4.   8.  16.   8.  24.   0.   8.   0.   4.  36.]]","[0.14, 0.34, 0.21, 0.13, 0.32, 0.42, 0.18, 0.14, 0.22, 0.14]","[-90, -56, -76, -68, -72, -82, -60, -40, -12, -66]","[0.3467, 0.7273, 0.4706, 0.3125, 0.6923, 0.8966, 0.4, 0.3077, 0.4444, 0.3333]"
294,"[[26.  9.  2.  4.  4.  2. 15.  1.  0. 12.]
 [ 0.  8.  0.  0.  1.  0.  1.  0.  1.  0.]
 [ 0.  0. 16.  1.  4.  8.  0.  5.  0.  0.]
 [ 7.  3.  2. 10.  2.  6.  0.  0.  1.  1.]
 [ 0.  0.  0.  1.  9.  1.  0.  0.  2.  0.]
 [ 0.  0.  0.  0.  0. 26.  0.  1.  2.  0.]
 [ 1.  0.  0.  2.  0.  0.  4.  2.  0.  1.]
 [ 1.  1.  6.  3.  1.  1.  0.  8.  4.  2.]
 [ 5.  2.  3.  3.  0.  1.  1.  4. 16.  1.]
 [ 1.  2.  4.  2.  6.  0.  2.  0.  1.  9.]]","[[104.  36.   8.  16.  16.   8.  60.   4.   0.  48.]
 [  0.  32.   0.   0.   4.   0.   4.   0.   4.   0.]
 [  0.   0.  64.   4.  16.  32.   0.  20.   0.   0.]
 [ 28.  12.   8.  40.   8.  24.   0.   0.   4.   4.]
 [  0.   0.   0.   4.  36.   4.   0.   0.   8.   0.]
 [  0.   0.   0.   0.   0. 104.   0.   4.   8.   0.]
 [  4.   0.   0.   8.   0.   0.  16.   8.   0.   4.]
 [  4.   4.  24.  12.   4.   4.   0.  32.  16.   8.]
 [ 20.   8.  12.  12.   0.   4.   4.  16.  64.   4.]
 [  4.   8.  16.   8.  24.   0.   8.   0.   4.  36.]]","[0.14, 0.34, 0.21, 0.13, 0.32, 0.42, 0.18, 0.13, 0.22, 0.14]","[-90, -56, -76, -68, -72, -82, -60, -40, -12, -70]","[0.3467, 0.7273, 0.4706, 0.3125, 0.6923, 0.8966, 0.4, 0.2963, 0.4444, 0.3333]"
295,"[[26.  9.  2.  4.  4.  2. 15.  1.  0. 12.]
 [ 0.  8.  0.  0.  1.  0.  1.  0.  1.  0.]
 [ 0.  0. 16.  1.  4.  8.  0.  5.  0.  0.]
 [ 7.  3.  2. 10.  2.  6.  0.  0.  1.  1.]
 [ 0.  0.  0.  1.  9.  1.  0.  0.  2.  0.]
 [ 0.  0.  0.  0.  0. 26.  0.  1.  2.  0.]
 [ 1.  0.  0.  2.  0.  0.  4.  2.  0.  1.]
 [ 1.  1.  6.  3.  1.  2.  0.  8.  4.  2.]
 [ 5.  2.  3.  3.  0.  1.  1.  4. 16.  1.]
 [ 1.  2.  4.  2.  6.  0.  2.  0.  1.  9.]]","[[104.  36.   8.  16.  16.   8.  60.   4.   0.  48.]
 [  0.  32.   0.   0.   4.   0.   4.   0.   4.   0.]
 [  0.   0.  64.   4.  16.  32.   0.  20.   0.   0.]
 [ 28.  12.   8.  40.   8.  24.   0.   0.   4.   4.]
 [  0.   0.   0.   4.  36.   4.   0.   0.   8.   0.]
 [  0.   0.   0.   0.   0. 104.   0.   4.   8.   0.]
 [  4.   0.   0.   8.   0.   0.  16.   8.   0.   4.]
 [  4.   4.  24.  12.   4.   8.   0.  32.  16.   8.]
 [ 20.   8.  12.  12.   0.   4.   4.  16.  64.   4.]
 [  4.   8.  16.   8.  24.   0.   8.   0.   4.  36.]]","[0.14, 0.34, 0.21, 0.13, 0.32, 0.42, 0.18, 0.13, 0.22, 0.14]","[-90, -56, -76, -68, -72, -86, -60, -40, -12, -70]","[0.3467, 0.7273, 0.4706, 0.3125, 0.6923, 0.8966, 0.4, 0.2857, 0.4444, 0.3333]"
296,"[[26.  9.  2.  4.  4.  2. 15.  1.  0. 12.]
 [ 0.  8.  0.  0.  1.  0.  1.  0.  1.  0.]
 [ 0.  0. 16.  1.  4.  8.  0.  5.  0.  0.]
 [ 7.  3.  2. 10.  2.  6.  0.  0.  1.  1.]
 [ 0.  0.  0.  1.  9.  1.  0.  0.  2.  0.]
 [ 0.  0.  0.  0.  0. 26.  0.  1.  2.  0.]
 [ 1.  0.  0.  2.  0.  0.  4.  2.  0.  1.]
 [ 1.  1.  6.  3.  1.  2.  0.  9.  4.  2.]
 [ 5.  2.  3.  3.  0.  1.  1.  4. 16.  1.]
 [ 1.  2.  4.  2.  6.  0.  2.  0.  1.  9.]]","[[104.  36.   8.  16.  16.   8.  60.   4.   0.  48.]
 [  0.  32.   0.   0.   4.   0.   4.   0.   4.   0.]
 [  0.   0.  64.   4.  16.  32.   0.  20.   0.   0.]
 [ 28.  12.   8.  40.   8.  24.   0.   0.   4.   4.]
 [  0.   0.   0.   4.  36.   4.   0.   0.   8.   0.]
 [  0.   0.   0.   0.   0. 104.   0.   4.   8.   0.]
 [  4.   0.   0.   8.   0.   0.  16.   8.   0.   4.]
 [  4.   4.  24.  12.   4.   8.   0.  36.  16.   8.]
 [ 20.   8.  12.  12.   0.   4.   4.  16.  64.   4.]
 [  4.   8.  16.   8.  24.   0.   8.   0.   4.  36.]]","[0.14, 0.34, 0.21, 0.13, 0.32, 0.42, 0.18, 0.14, 0.22, 0.14]","[-90, -56, -76, -68, -72, -86, -60, -40, -12, -70]","[0.3467, 0.7273, 0.4706, 0.3125, 0.6923, 0.8966, 0.4, 0.3103, 0.4444, 0.3333]"
297,"[[26.  9.  2.  4.  4.  2. 15.  1.  0. 12.]
 [ 0.  8.  0.  0.  1.  0.  1.  0.  1.  0.]
 [ 0.  0. 16.  1.  4.  8.  0.  5.  0.  0.]
 [ 7.  3.  2. 10.  2.  6.  0.  0.  1.  1.]
 [ 0.  0.  0.  1.  9.  1.  0.  0.  2.  0.]
 [ 0.  0.  0.  0.  0. 26.  0.  1.  2.  0.]
 [ 1.  0.  0.  2.  0.  0.  4.  2.  0.  1.]
 [ 1.  1.  6.  3.  1.  2.  0.  9.  5.  2.]
 [ 5.  2.  3.  3.  0.  1.  1.  4. 16.  1.]
 [ 1.  2.  4.  2.  6.  0.  2.  0.  1.  9.]]","[[104.  36.   8.  16.  16.   8.  60.   4.   0.  48.]
 [  0.  32.   0.   0.   4.   0.   4.   0.   4.   0.]
 [  0.   0.  64.   4.  16.  32.   0.  20.   0.   0.]
 [ 28.  12.   8.  40.   8.  24.   0.   0.   4.   4.]
 [  0.   0.   0.   4.  36.   4.   0.   0.   8.   0.]
 [  0.   0.   0.   0.   0. 104.   0.   4.   8.   0.]
 [  4.   0.   0.   8.   0.   0.  16.   8.   0.   4.]
 [  4.   4.  24.  12.   4.   8.   0.  36.  20.   8.]
 [ 20.   8.  12.  12.   0.   4.   4.  16.  64.   4.]
 [  4.   8.  16.   8.  24.   0.   8.   0.   4.  36.]]","[0.14, 0.34, 0.21, 0.13, 0.32, 0.42, 0.18, 0.14, 0.22, 0.14]","[-90, -56, -76, -68, -72, -86, -60, -40, -14, -70]","[0.3467, 0.7273, 0.4706, 0.3125, 0.6923, 0.8966, 0.4, 0.3, 0.4444, 0.3333]"
298,"[[26.  9.  2.  4.  4.  2. 15.  1.  0. 12.]
 [ 0.  8.  0.  0.  1.  0.  1.  0.  1.  0.]
 [ 0.  0. 16.  1.  4.  8.  0.  5.  0.  0.]
 [ 7.  3.  2. 10.  2.  6.  0.  0.  1.  1.]
 [ 0.  0.  0.  1.  9.  1.  0.  0.  2.  0.]
 [ 0.  0.  0.  0.  0. 26.  0.  1.  2.  0.]
 [ 1.  0.  0.  2.  0.  0.  4.  2.  0.  1.]
 [ 1.  1.  6.  3.  1.  2.  0.  9.  5.  2.]
 [ 5.  2.  3.  3.  0.  1.  1.  4. 16.  1.]
 [ 1.  2.  4.  2.  6.  0.  2.  0.  1. 10.]]","[[104.  36.   8.  16.  16.   8.  60.   4.   0.  48.]
 [  0.  32.   0.   0.   4.   0.   4.   0.   4.   0.]
 [  0.   0.  64.   4.  16.  32.   0.  20.   0.   0.]
 [ 28.  12.   8.  40.   8.  24.   0.   0.   4.   4.]
 [  0.   0.   0.   4.  36.   4.   0.   0.   8.   0.]
 [  0.   0.   0.   0.   0. 104.   0.   4.   8.   0.]
 [  4.   0.   0.   8.   0.   0.  16.   8.   0.   4.]
 [  4.   4.  24.  12.   4.   8.   0.  36.  20.   8.]
 [ 20.   8.  12.  12.   0.   4.   4.  16.  64.   4.]
 [  4.   8.  16.   8.  24.   0.   8.   0.   4.  40.]]","[0.14, 0.34, 0.21, 0.13, 0.32, 0.42, 0.18, 0.14, 0.22, 0.15]","[-90, -56, -76, -68, -72, -86, -60, -40, -14, -74]","[0.3467, 0.7273, 0.4706, 0.3125, 0.6923, 0.8966, 0.4, 0.3, 0.4444, 0.3571]"
