iteration,cm,cm_ratings,reputations,rating_scores,accuracies
209,"[[ 7.  2. 10.  2.  4. 19.  6.  0.  3.  3.]
 [ 3.  0.  0.  2.  0.  0.  0.  0.  2.  1.]
 [ 0.  1. 16.  0.  0.  2.  1.  2.  0.  2.]
 [ 1.  2.  0.  3.  5.  0.  1.  2.  1.  2.]
 [ 0.  0.  0.  1.  2.  2.  1.  1.  0.  1.]
 [ 2.  5.  0.  1.  1.  5.  4.  3.  2.  3.]
 [ 0.  0.  1.  0.  0.  0.  7.  0.  0.  1.]
 [ 0.  2.  3.  2.  0.  0.  0.  4.  1.  2.]
 [ 3.  0.  0.  1.  0.  0.  0.  0. 25.  0.]
 [ 2.  2.  2.  0.  0.  1.  0.  1.  0. 10.]]","[[ 28.   8.  40.   8.  16.  76.  24.   0.  12.  12.]
 [ 12.   0.   0.   8.   0.   0.   0.   0.   8.   4.]
 [  0.   4.  64.   0.   0.   8.   4.   8.   0.   8.]
 [  4.   8.   0.  12.  20.   0.   4.   8.   4.   8.]
 [  0.   0.   0.   4.   8.   8.   4.   4.   0.   4.]
 [  8.  20.   0.   4.   4.  20.  16.  12.   8.  12.]
 [  0.   0.   4.   0.   0.   0.  28.   0.   0.   4.]
 [  0.   8.  12.   8.   0.   0.   0.  16.   4.   8.]
 [ 12.   0.   0.   4.   0.   0.   0.   0. 100.   0.]
 [  8.   8.   8.   0.   0.   4.   0.   4.   0.  40.]]","[0.04, -0.02, 0.3, 0.07, 0.1, 0.06, 0.36, 0.13, 0.43, 0.25]","[-52, -50, -78, -36, -42, -74, -50, -30, -12, -54]","[0.125, 0.0, 0.6667, 0.1765, 0.25, 0.1923, 0.7778, 0.2857, 0.8621, 0.5556]"
210,"[[ 8.  2. 10.  2.  4. 19.  6.  0.  3.  3.]
 [ 3.  0.  0.  2.  0.  0.  0.  0.  2.  1.]
 [ 0.  1. 16.  0.  0.  2.  1.  2.  0.  2.]
 [ 1.  2.  0.  3.  5.  0.  1.  2.  1.  2.]
 [ 0.  0.  0.  1.  2.  2.  1.  1.  0.  1.]
 [ 2.  5.  0.  1.  1.  5.  4.  3.  2.  3.]
 [ 0.  0.  1.  0.  0.  0.  7.  0.  0.  1.]
 [ 0.  2.  3.  2.  0.  0.  0.  4.  1.  2.]
 [ 3.  0.  0.  1.  0.  0.  0.  0. 25.  0.]
 [ 2.  2.  2.  0.  0.  1.  0.  1.  0. 10.]]","[[ 32.   8.  40.   8.  16.  76.  24.   0.  12.  12.]
 [ 12.   0.   0.   8.   0.   0.   0.   0.   8.   4.]
 [  0.   4.  64.   0.   0.   8.   4.   8.   0.   8.]
 [  4.   8.   0.  12.  20.   0.   4.   8.   4.   8.]
 [  0.   0.   0.   4.   8.   8.   4.   4.   0.   4.]
 [  8.  20.   0.   4.   4.  20.  16.  12.   8.  12.]
 [  0.   0.   4.   0.   0.   0.  28.   0.   0.   4.]
 [  0.   8.  12.   8.   0.   0.   0.  16.   4.   8.]
 [ 12.   0.   0.   4.   0.   0.   0.   0. 100.   0.]
 [  8.   8.   8.   0.   0.   4.   0.   4.   0.  40.]]","[0.05, -0.02, 0.3, 0.07, 0.1, 0.06, 0.37, 0.13, 0.43, 0.25]","[-52, -50, -78, -36, -42, -74, -50, -30, -12, -54]","[0.1404, 0.0, 0.6667, 0.1765, 0.25, 0.1923, 0.7778, 0.2857, 0.8621, 0.5556]"
211,"[[ 8.  2. 10.  2.  4. 19.  6.  0.  3.  3.]
 [ 3.  0.  0.  2.  0.  0.  0.  0.  2.  1.]
 [ 0.  1. 16.  0.  0.  2.  1.  2.  0.  2.]
 [ 1.  2.  0.  3.  5.  0.  2.  2.  1.  2.]
 [ 0.  0.  0.  1.  2.  2.  1.  1.  0.  1.]
 [ 2.  5.  0.  1.  1.  5.  4.  3.  2.  3.]
 [ 0.  0.  1.  0.  0.  0.  7.  0.  0.  1.]
 [ 0.  2.  3.  2.  0.  0.  0.  4.  1.  2.]
 [ 3.  0.  0.  1.  0.  0.  0.  0. 25.  0.]
 [ 2.  2.  2.  0.  0.  1.  0.  1.  0. 10.]]","[[ 32.   8.  40.   8.  16.  76.  24.   0.  12.  12.]
 [ 12.   0.   0.   8.   0.   0.   0.   0.   8.   4.]
 [  0.   4.  64.   0.   0.   8.   4.   8.   0.   8.]
 [  4.   8.   0.  12.  20.   0.   8.   8.   4.   8.]
 [  0.   0.   0.   4.   8.   8.   4.   4.   0.   4.]
 [  8.  20.   0.   4.   4.  20.  16.  12.   8.  12.]
 [  0.   0.   4.   0.   0.   0.  28.   0.   0.   4.]
 [  0.   8.  12.   8.   0.   0.   0.  16.   4.   8.]
 [ 12.   0.   0.   4.   0.   0.   0.   0. 100.   0.]
 [  8.   8.   8.   0.   0.   4.   0.   4.   0.  40.]]","[0.05, -0.02, 0.3, 0.07, 0.11, 0.06, 0.36, 0.13, 0.43, 0.25]","[-52, -50, -78, -36, -42, -74, -54, -30, -12, -54]","[0.1404, 0.0, 0.6667, 0.1667, 0.25, 0.1923, 0.7778, 0.2857, 0.8621, 0.5556]"
212,"[[ 8.  2. 10.  2.  4. 19.  6.  0.  3.  3.]
 [ 3.  0.  0.  2.  0.  0.  0.  0.  2.  1.]
 [ 0.  1. 16.  0.  0.  2.  1.  2.  0.  2.]
 [ 1.  2.  0.  3.  5.  0.  2.  2.  1.  3.]
 [ 0.  0.  0.  1.  2.  2.  1.  1.  0.  1.]
 [ 2.  5.  0.  1.  1.  5.  4.  3.  2.  3.]
 [ 0.  0.  1.  0.  0.  0.  7.  0.  0.  1.]
 [ 0.  2.  3.  2.  0.  0.  0.  4.  1.  2.]
 [ 3.  0.  0.  1.  0.  0.  0.  0. 25.  0.]
 [ 2.  2.  2.  0.  0.  1.  0.  1.  0. 10.]]","[[ 32.   8.  40.   8.  16.  76.  24.   0.  12.  12.]
 [ 12.   0.   0.   8.   0.   0.   0.   0.   8.   4.]
 [  0.   4.  64.   0.   0.   8.   4.   8.   0.   8.]
 [  4.   8.   0.  12.  20.   0.   8.   8.   4.  12.]
 [  0.   0.   0.   4.   8.   8.   4.   4.   0.   4.]
 [  8.  20.   0.   4.   4.  20.  16.  12.   8.  12.]
 [  0.   0.   4.   0.   0.   0.  28.   0.   0.   4.]
 [  0.   8.  12.   8.   0.   0.   0.  16.   4.   8.]
 [ 12.   0.   0.   4.   0.   0.   0.   0. 100.   0.]
 [  8.   8.   8.   0.   0.   4.   0.   4.   0.  40.]]","[0.05, -0.02, 0.3, 0.06, 0.11, 0.06, 0.36, 0.13, 0.43, 0.25]","[-52, -50, -78, -36, -42, -74, -54, -30, -12, -58]","[0.1404, 0.0, 0.6667, 0.1579, 0.25, 0.1923, 0.7778, 0.2857, 0.8621, 0.5556]"
213,"[[ 8.  2. 10.  2.  4. 19.  6.  0.  3.  3.]
 [ 3.  0.  0.  2.  0.  0.  0.  0.  2.  1.]
 [ 0.  1. 16.  0.  0.  2.  1.  2.  0.  2.]
 [ 1.  2.  0.  3.  5.  0.  2.  2.  1.  3.]
 [ 0.  0.  0.  1.  2.  2.  1.  1.  0.  1.]
 [ 2.  5.  0.  1.  1.  5.  4.  3.  2.  3.]
 [ 0.  0.  1.  0.  0.  0.  7.  0.  0.  1.]
 [ 0.  2.  3.  2.  0.  0.  0.  4.  1.  2.]
 [ 3.  0.  0.  1.  0.  0.  0.  0. 25.  0.]
 [ 2.  2.  2.  0.  0.  1.  0.  1.  0. 11.]]","[[ 32.   8.  40.   8.  16.  76.  24.   0.  12.  12.]
 [ 12.   0.   0.   8.   0.   0.   0.   0.   8.   4.]
 [  0.   4.  64.   0.   0.   8.   4.   8.   0.   8.]
 [  4.   8.   0.  12.  20.   0.   8.   8.   4.  12.]
 [  0.   0.   0.   4.   8.   8.   4.   4.   0.   4.]
 [  8.  20.   0.   4.   4.  20.  16.  12.   8.  12.]
 [  0.   0.   4.   0.   0.   0.  28.   0.   0.   4.]
 [  0.   8.  12.   8.   0.   0.   0.  16.   4.   8.]
 [ 12.   0.   0.   4.   0.   0.   0.   0. 100.   0.]
 [  8.   8.   8.   0.   0.   4.   0.   4.   0.  44.]]","[0.05, -0.02, 0.3, 0.06, 0.11, 0.06, 0.36, 0.13, 0.43, 0.26]","[-52, -50, -78, -36, -42, -74, -54, -30, -12, -58]","[0.1404, 0.0, 0.6667, 0.1579, 0.25, 0.1923, 0.7778, 0.2857, 0.8621, 0.5789]"
214,"[[ 8.  2. 10.  2.  4. 19.  6.  0.  3.  3.]
 [ 3.  0.  0.  2.  0.  0.  0.  0.  2.  1.]
 [ 0.  1. 16.  0.  0.  2.  1.  2.  0.  2.]
 [ 1.  2.  0.  3.  5.  0.  2.  2.  1.  3.]
 [ 0.  0.  0.  1.  2.  2.  1.  1.  0.  1.]
 [ 2.  6.  0.  1.  1.  5.  4.  3.  2.  3.]
 [ 0.  0.  1.  0.  0.  0.  7.  0.  0.  1.]
 [ 0.  2.  3.  2.  0.  0.  0.  4.  1.  2.]
 [ 3.  0.  0.  1.  0.  0.  0.  0. 25.  0.]
 [ 2.  2.  2.  0.  0.  1.  0.  1.  0. 11.]]","[[ 32.   8.  40.   8.  16.  76.  24.   0.  12.  12.]
 [ 12.   0.   0.   8.   0.   0.   0.   0.   8.   4.]
 [  0.   4.  64.   0.   0.   8.   4.   8.   0.   8.]
 [  4.   8.   0.  12.  20.   0.   8.   8.   4.  12.]
 [  0.   0.   0.   4.   8.   8.   4.   4.   0.   4.]
 [  8.  24.   0.   4.   4.  20.  16.  12.   8.  12.]
 [  0.   0.   4.   0.   0.   0.  28.   0.   0.   4.]
 [  0.   8.  12.   8.   0.   0.   0.  16.   4.   8.]
 [ 12.   0.   0.   4.   0.   0.   0.   0. 100.   0.]
 [  8.   8.   8.   0.   0.   4.   0.   4.   0.  44.]]","[0.05, -0.03, 0.3, 0.06, 0.11, 0.06, 0.36, 0.13, 0.43, 0.26]","[-52, -54, -78, -36, -42, -74, -54, -30, -12, -58]","[0.1404, 0.0, 0.6667, 0.1579, 0.25, 0.1852, 0.7778, 0.2857, 0.8621, 0.5789]"
215,"[[ 9.  2. 10.  2.  4. 19.  6.  0.  3.  3.]
 [ 3.  0.  0.  2.  0.  0.  0.  0.  2.  1.]
 [ 0.  1. 16.  0.  0.  2.  1.  2.  0.  2.]
 [ 1.  2.  0.  3.  5.  0.  2.  2.  1.  3.]
 [ 0.  0.  0.  1.  2.  2.  1.  1.  0.  1.]
 [ 2.  6.  0.  1.  1.  5.  4.  3.  2.  3.]
 [ 0.  0.  1.  0.  0.  0.  7.  0.  0.  1.]
 [ 0.  2.  3.  2.  0.  0.  0.  4.  1.  2.]
 [ 3.  0.  0.  1.  0.  0.  0.  0. 25.  0.]
 [ 2.  2.  2.  0.  0.  1.  0.  1.  0. 11.]]","[[ 36.   8.  40.   8.  16.  76.  24.   0.  12.  12.]
 [ 12.   0.   0.   8.   0.   0.   0.   0.   8.   4.]
 [  0.   4.  64.   0.   0.   8.   4.   8.   0.   8.]
 [  4.   8.   0.  12.  20.   0.   8.   8.   4.  12.]
 [  0.   0.   0.   4.   8.   8.   4.   4.   0.   4.]
 [  8.  24.   0.   4.   4.  20.  16.  12.   8.  12.]
 [  0.   0.   4.   0.   0.   0.  28.   0.   0.   4.]
 [  0.   8.  12.   8.   0.   0.   0.  16.   4.   8.]
 [ 12.   0.   0.   4.   0.   0.   0.   0. 100.   0.]
 [  8.   8.   8.   0.   0.   4.   0.   4.   0.  44.]]","[0.05, -0.03, 0.3, 0.06, 0.11, 0.06, 0.36, 0.13, 0.43, 0.26]","[-52, -54, -78, -36, -42, -74, -54, -30, -12, -58]","[0.1552, 0.0, 0.6667, 0.1579, 0.25, 0.1852, 0.7778, 0.2857, 0.8621, 0.5789]"
216,"[[ 9.  2. 10.  2.  4. 19.  6.  0.  3.  3.]
 [ 3.  0.  0.  2.  0.  0.  0.  0.  2.  1.]
 [ 0.  1. 16.  0.  0.  2.  1.  2.  0.  2.]
 [ 1.  3.  0.  3.  5.  0.  2.  2.  1.  3.]
 [ 0.  0.  0.  1.  2.  2.  1.  1.  0.  1.]
 [ 2.  6.  0.  1.  1.  5.  4.  3.  2.  3.]
 [ 0.  0.  1.  0.  0.  0.  7.  0.  0.  1.]
 [ 0.  2.  3.  2.  0.  0.  0.  4.  1.  2.]
 [ 3.  0.  0.  1.  0.  0.  0.  0. 25.  0.]
 [ 2.  2.  2.  0.  0.  1.  0.  1.  0. 11.]]","[[ 36.   8.  40.   8.  16.  76.  24.   0.  12.  12.]
 [ 12.   0.   0.   8.   0.   0.   0.   0.   8.   4.]
 [  0.   4.  64.   0.   0.   8.   4.   8.   0.   8.]
 [  4.  12.   0.  12.  20.   0.   8.   8.   4.  12.]
 [  0.   0.   0.   4.   8.   8.   4.   4.   0.   4.]
 [  8.  24.   0.   4.   4.  20.  16.  12.   8.  12.]
 [  0.   0.   4.   0.   0.   0.  28.   0.   0.   4.]
 [  0.   8.  12.   8.   0.   0.   0.  16.   4.   8.]
 [ 12.   0.   0.   4.   0.   0.   0.   0. 100.   0.]
 [  8.   8.   8.   0.   0.   4.   0.   4.   0.  44.]]","[0.05, -0.03, 0.3, 0.06, 0.11, 0.06, 0.36, 0.13, 0.43, 0.26]","[-52, -58, -78, -36, -42, -74, -54, -30, -12, -58]","[0.1552, 0.0, 0.6667, 0.15, 0.25, 0.1852, 0.7778, 0.2857, 0.8621, 0.5789]"
217,"[[ 9.  2. 10.  2.  5. 19.  6.  0.  3.  3.]
 [ 3.  0.  0.  2.  0.  0.  0.  0.  2.  1.]
 [ 0.  1. 16.  0.  0.  2.  1.  2.  0.  2.]
 [ 1.  3.  0.  3.  5.  0.  2.  2.  1.  3.]
 [ 0.  0.  0.  1.  2.  2.  1.  1.  0.  1.]
 [ 2.  6.  0.  1.  1.  5.  4.  3.  2.  3.]
 [ 0.  0.  1.  0.  0.  0.  7.  0.  0.  1.]
 [ 0.  2.  3.  2.  0.  0.  0.  4.  1.  2.]
 [ 3.  0.  0.  1.  0.  0.  0.  0. 25.  0.]
 [ 2.  2.  2.  0.  0.  1.  0.  1.  0. 11.]]","[[ 36.   8.  40.   8.  20.  76.  24.   0.  12.  12.]
 [ 12.   0.   0.   8.   0.   0.   0.   0.   8.   4.]
 [  0.   4.  64.   0.   0.   8.   4.   8.   0.   8.]
 [  4.  12.   0.  12.  20.   0.   8.   8.   4.  12.]
 [  0.   0.   0.   4.   8.   8.   4.   4.   0.   4.]
 [  8.  24.   0.   4.   4.  20.  16.  12.   8.  12.]
 [  0.   0.   4.   0.   0.   0.  28.   0.   0.   4.]
 [  0.   8.  12.   8.   0.   0.   0.  16.   4.   8.]
 [ 12.   0.   0.   4.   0.   0.   0.   0. 100.   0.]
 [  8.   8.   8.   0.   0.   4.   0.   4.   0.  44.]]","[0.05, -0.03, 0.3, 0.06, 0.1, 0.06, 0.36, 0.13, 0.43, 0.26]","[-52, -58, -78, -36, -46, -74, -54, -30, -12, -58]","[0.1525, 0.0, 0.6667, 0.15, 0.25, 0.1852, 0.7778, 0.2857, 0.8621, 0.5789]"
218,"[[ 9.  2. 10.  2.  5. 19.  6.  0.  3.  3.]
 [ 3.  0.  0.  2.  0.  0.  0.  0.  2.  1.]
 [ 0.  1. 16.  0.  0.  2.  1.  2.  0.  2.]
 [ 1.  3.  0.  3.  5.  0.  2.  2.  1.  3.]
 [ 0.  0.  0.  1.  2.  2.  1.  1.  0.  1.]
 [ 2.  6.  0.  1.  1.  5.  4.  3.  2.  3.]
 [ 0.  0.  1.  0.  0.  0.  7.  0.  0.  1.]
 [ 0.  2.  3.  2.  0.  0.  0.  4.  1.  2.]
 [ 3.  0.  0.  1.  0.  0.  0.  0. 25.  0.]
 [ 2.  2.  2.  0.  0.  2.  0.  1.  0. 11.]]","[[ 36.   8.  40.   8.  20.  76.  24.   0.  12.  12.]
 [ 12.   0.   0.   8.   0.   0.   0.   0.   8.   4.]
 [  0.   4.  64.   0.   0.   8.   4.   8.   0.   8.]
 [  4.  12.   0.  12.  20.   0.   8.   8.   4.  12.]
 [  0.   0.   0.   4.   8.   8.   4.   4.   0.   4.]
 [  8.  24.   0.   4.   4.  20.  16.  12.   8.  12.]
 [  0.   0.   4.   0.   0.   0.  28.   0.   0.   4.]
 [  0.   8.  12.   8.   0.   0.   0.  16.   4.   8.]
 [ 12.   0.   0.   4.   0.   0.   0.   0. 100.   0.]
 [  8.   8.   8.   0.   0.   8.   0.   4.   0.  44.]]","[0.05, -0.03, 0.3, 0.06, 0.1, 0.06, 0.36, 0.13, 0.43, 0.25]","[-52, -58, -78, -36, -46, -78, -54, -30, -12, -58]","[0.1525, 0.0, 0.6667, 0.15, 0.25, 0.1852, 0.7778, 0.2857, 0.8621, 0.55]"
219,"[[ 9.  2. 10.  2.  5. 20.  6.  0.  3.  3.]
 [ 3.  0.  0.  2.  0.  0.  0.  0.  2.  1.]
 [ 0.  1. 16.  0.  0.  2.  1.  2.  0.  2.]
 [ 1.  3.  0.  3.  5.  0.  2.  2.  1.  3.]
 [ 0.  0.  0.  1.  2.  2.  1.  1.  0.  1.]
 [ 2.  6.  0.  1.  1.  5.  4.  3.  2.  3.]
 [ 0.  0.  1.  0.  0.  0.  7.  0.  0.  1.]
 [ 0.  2.  3.  2.  0.  0.  0.  4.  1.  2.]
 [ 3.  0.  0.  1.  0.  0.  0.  0. 25.  0.]
 [ 2.  2.  2.  0.  0.  2.  0.  1.  0. 11.]]","[[ 36.   8.  40.   8.  20.  80.  24.   0.  12.  12.]
 [ 12.   0.   0.   8.   0.   0.   0.   0.   8.   4.]
 [  0.   4.  64.   0.   0.   8.   4.   8.   0.   8.]
 [  4.  12.   0.  12.  20.   0.   8.   8.   4.  12.]
 [  0.   0.   0.   4.   8.   8.   4.   4.   0.   4.]
 [  8.  24.   0.   4.   4.  20.  16.  12.   8.  12.]
 [  0.   0.   4.   0.   0.   0.  28.   0.   0.   4.]
 [  0.   8.  12.   8.   0.   0.   0.  16.   4.   8.]
 [ 12.   0.   0.   4.   0.   0.   0.   0. 100.   0.]
 [  8.   8.   8.   0.   0.   8.   0.   4.   0.  44.]]","[0.05, -0.03, 0.3, 0.06, 0.1, 0.06, 0.36, 0.13, 0.43, 0.25]","[-52, -58, -78, -36, -46, -82, -54, -30, -12, -58]","[0.15, 0.0, 0.6667, 0.15, 0.25, 0.1852, 0.7778, 0.2857, 0.8621, 0.55]"
220,"[[ 9.  2. 10.  2.  6. 20.  6.  0.  3.  3.]
 [ 3.  0.  0.  2.  0.  0.  0.  0.  2.  1.]
 [ 0.  1. 16.  0.  0.  2.  1.  2.  0.  2.]
 [ 1.  3.  0.  3.  5.  0.  2.  2.  1.  3.]
 [ 0.  0.  0.  1.  2.  2.  1.  1.  0.  1.]
 [ 2.  6.  0.  1.  1.  5.  4.  3.  2.  3.]
 [ 0.  0.  1.  0.  0.  0.  7.  0.  0.  1.]
 [ 0.  2.  3.  2.  0.  0.  0.  4.  1.  2.]
 [ 3.  0.  0.  1.  0.  0.  0.  0. 25.  0.]
 [ 2.  2.  2.  0.  0.  2.  0.  1.  0. 11.]]","[[ 36.   8.  40.   8.  24.  80.  24.   0.  12.  12.]
 [ 12.   0.   0.   8.   0.   0.   0.   0.   8.   4.]
 [  0.   4.  64.   0.   0.   8.   4.   8.   0.   8.]
 [  4.  12.   0.  12.  20.   0.   8.   8.   4.  12.]
 [  0.   0.   0.   4.   8.   8.   4.   4.   0.   4.]
 [  8.  24.   0.   4.   4.  20.  16.  12.   8.  12.]
 [  0.   0.   4.   0.   0.   0.  28.   0.   0.   4.]
 [  0.   8.  12.   8.   0.   0.   0.  16.   4.   8.]
 [ 12.   0.   0.   4.   0.   0.   0.   0. 100.   0.]
 [  8.   8.   8.   0.   0.   8.   0.   4.   0.  44.]]","[0.05, -0.03, 0.3, 0.06, 0.1, 0.06, 0.36, 0.13, 0.43, 0.25]","[-52, -58, -78, -36, -50, -82, -54, -30, -12, -58]","[0.1475, 0.0, 0.6667, 0.15, 0.25, 0.1852, 0.7778, 0.2857, 0.8621, 0.55]"
221,"[[ 9.  2. 10.  2.  6. 20.  6.  0.  3.  3.]
 [ 3.  0.  0.  2.  0.  0.  0.  0.  2.  1.]
 [ 0.  1. 16.  0.  0.  2.  1.  2.  0.  2.]
 [ 1.  3.  0.  3.  5.  0.  2.  2.  1.  3.]
 [ 0.  0.  0.  1.  2.  2.  1.  1.  0.  1.]
 [ 2.  6.  0.  1.  1.  5.  4.  3.  2.  3.]
 [ 0.  0.  1.  0.  0.  0.  7.  0.  0.  1.]
 [ 0.  2.  3.  2.  0.  0.  1.  4.  1.  2.]
 [ 3.  0.  0.  1.  0.  0.  0.  0. 25.  0.]
 [ 2.  2.  2.  0.  0.  2.  0.  1.  0. 11.]]","[[ 36.   8.  40.   8.  24.  80.  24.   0.  12.  12.]
 [ 12.   0.   0.   8.   0.   0.   0.   0.   8.   4.]
 [  0.   4.  64.   0.   0.   8.   4.   8.   0.   8.]
 [  4.  12.   0.  12.  20.   0.   8.   8.   4.  12.]
 [  0.   0.   0.   4.   8.   8.   4.   4.   0.   4.]
 [  8.  24.   0.   4.   4.  20.  16.  12.   8.  12.]
 [  0.   0.   4.   0.   0.   0.  28.   0.   0.   4.]
 [  0.   8.  12.   8.   0.   0.   4.  16.   4.   8.]
 [ 12.   0.   0.   4.   0.   0.   0.   0. 100.   0.]
 [  8.   8.   8.   0.   0.   8.   0.   4.   0.  44.]]","[0.05, -0.03, 0.3, 0.06, 0.1, 0.06, 0.36, 0.12, 0.43, 0.25]","[-52, -58, -78, -36, -50, -82, -58, -30, -12, -58]","[0.1475, 0.0, 0.6667, 0.15, 0.25, 0.1852, 0.7778, 0.2667, 0.8621, 0.55]"
222,"[[ 9.  2. 10.  2.  6. 20.  6.  0.  3.  3.]
 [ 3.  0.  0.  2.  0.  0.  0.  0.  2.  1.]
 [ 0.  1. 16.  0.  0.  2.  1.  2.  0.  2.]
 [ 1.  3.  0.  3.  5.  0.  2.  2.  1.  3.]
 [ 0.  0.  0.  1.  2.  2.  1.  1.  0.  1.]
 [ 2.  6.  0.  1.  1.  5.  4.  3.  2.  3.]
 [ 0.  0.  1.  0.  0.  0.  7.  0.  0.  1.]
 [ 0.  2.  3.  2.  0.  0.  1.  4.  1.  3.]
 [ 3.  0.  0.  1.  0.  0.  0.  0. 25.  0.]
 [ 2.  2.  2.  0.  0.  2.  0.  1.  0. 11.]]","[[ 36.   8.  40.   8.  24.  80.  24.   0.  12.  12.]
 [ 12.   0.   0.   8.   0.   0.   0.   0.   8.   4.]
 [  0.   4.  64.   0.   0.   8.   4.   8.   0.   8.]
 [  4.  12.   0.  12.  20.   0.   8.   8.   4.  12.]
 [  0.   0.   0.   4.   8.   8.   4.   4.   0.   4.]
 [  8.  24.   0.   4.   4.  20.  16.  12.   8.  12.]
 [  0.   0.   4.   0.   0.   0.  28.   0.   0.   4.]
 [  0.   8.  12.   8.   0.   0.   4.  16.   4.  12.]
 [ 12.   0.   0.   4.   0.   0.   0.   0. 100.   0.]
 [  8.   8.   8.   0.   0.   8.   0.   4.   0.  44.]]","[0.05, -0.03, 0.3, 0.06, 0.1, 0.06, 0.36, 0.11, 0.43, 0.25]","[-52, -58, -78, -36, -50, -82, -58, -30, -12, -60]","[0.1475, 0.0, 0.6667, 0.15, 0.25, 0.1852, 0.7778, 0.25, 0.8621, 0.55]"
223,"[[ 9.  2. 10.  2.  6. 20.  6.  0.  3.  3.]
 [ 3.  0.  0.  2.  0.  0.  0.  0.  2.  1.]
 [ 0.  1. 16.  0.  0.  2.  1.  3.  0.  2.]
 [ 1.  3.  0.  3.  5.  0.  2.  2.  1.  3.]
 [ 0.  0.  0.  1.  2.  2.  1.  1.  0.  1.]
 [ 2.  6.  0.  1.  1.  5.  4.  3.  2.  3.]
 [ 0.  0.  1.  0.  0.  0.  7.  0.  0.  1.]
 [ 0.  2.  3.  2.  0.  0.  1.  4.  1.  3.]
 [ 3.  0.  0.  1.  0.  0.  0.  0. 25.  0.]
 [ 2.  2.  2.  0.  0.  2.  0.  1.  0. 11.]]","[[ 36.   8.  40.   8.  24.  80.  24.   0.  12.  12.]
 [ 12.   0.   0.   8.   0.   0.   0.   0.   8.   4.]
 [  0.   4.  64.   0.   0.   8.   4.  12.   0.   8.]
 [  4.  12.   0.  12.  20.   0.   8.   8.   4.  12.]
 [  0.   0.   0.   4.   8.   8.   4.   4.   0.   4.]
 [  8.  24.   0.   4.   4.  20.  16.  12.   8.  12.]
 [  0.   0.   4.   0.   0.   0.  28.   0.   0.   4.]
 [  0.   8.  12.   8.   0.   0.   4.  16.   4.  12.]
 [ 12.   0.   0.   4.   0.   0.   0.   0. 100.   0.]
 [  8.   8.   8.   0.   0.   8.   0.   4.   0.  44.]]","[0.05, -0.03, 0.29, 0.06, 0.1, 0.06, 0.36, 0.11, 0.43, 0.25]","[-52, -58, -78, -36, -50, -82, -58, -32, -12, -60]","[0.1475, 0.0, 0.64, 0.15, 0.25, 0.1852, 0.7778, 0.25, 0.8621, 0.55]"
224,"[[ 9.  3. 10.  2.  6. 20.  6.  0.  3.  3.]
 [ 3.  0.  0.  2.  0.  0.  0.  0.  2.  1.]
 [ 0.  1. 16.  0.  0.  2.  1.  3.  0.  2.]
 [ 1.  3.  0.  3.  5.  0.  2.  2.  1.  3.]
 [ 0.  0.  0.  1.  2.  2.  1.  1.  0.  1.]
 [ 2.  6.  0.  1.  1.  5.  4.  3.  2.  3.]
 [ 0.  0.  1.  0.  0.  0.  7.  0.  0.  1.]
 [ 0.  2.  3.  2.  0.  0.  1.  4.  1.  3.]
 [ 3.  0.  0.  1.  0.  0.  0.  0. 25.  0.]
 [ 2.  2.  2.  0.  0.  2.  0.  1.  0. 11.]]","[[ 36.  12.  40.   8.  24.  80.  24.   0.  12.  12.]
 [ 12.   0.   0.   8.   0.   0.   0.   0.   8.   4.]
 [  0.   4.  64.   0.   0.   8.   4.  12.   0.   8.]
 [  4.  12.   0.  12.  20.   0.   8.   8.   4.  12.]
 [  0.   0.   0.   4.   8.   8.   4.   4.   0.   4.]
 [  8.  24.   0.   4.   4.  20.  16.  12.   8.  12.]
 [  0.   0.   4.   0.   0.   0.  28.   0.   0.   4.]
 [  0.   8.  12.   8.   0.   0.   4.  16.   4.  12.]
 [ 12.   0.   0.   4.   0.   0.   0.   0. 100.   0.]
 [  8.   8.   8.   0.   0.   8.   0.   4.   0.  44.]]","[0.05, -0.03, 0.29, 0.06, 0.1, 0.06, 0.36, 0.11, 0.43, 0.25]","[-52, -60, -78, -36, -50, -82, -58, -32, -12, -60]","[0.1452, 0.0, 0.64, 0.15, 0.25, 0.1852, 0.7778, 0.25, 0.8621, 0.55]"
